,name,location,distance,searched_latitude,searched_longitude
5251,"Malt House, The",27 James St,570,53.346603,-6.296924
5252,Cafe Togo,Unit 5 Heuston Station,291,53.346603,-6.296924
5253,Carrigans,74 Old,777,53.346603,-6.296924
5254,Arrol Suite,,853,53.346603,-6.296924
5255,Cinnamon Restaurant @ Hilton Dublin Kilmainham Hotel,Inchicore Road,885,53.346603,-6.296924
5256,Broyage Bar & Bistro,South Circular Road Kilmainham Inside the Hilton Dublin Kilmainham Hotel,900,53.346603,-6.296924
5257,Sorrento,Dublin,952,53.346603,-6.296924
5258,Newland Chinese,"740 South Circular Road, Kilmainham, D8",953,53.346603,-6.296924
5259,Vandal Cafe & Restaurant,151 Thomas Street The Masonry,965,53.346603,-6.296924
5260,Tranquilo Restaurant,,995,53.346603,-6.296924
5261,Meerkat Restaurant,"Dublin Zoo, Phoenix Park",935,53.346603,-6.296924
5262,Footplate Brasserie,Platform 2 Heuston Station,294,53.346603,-6.296924
5263,Sandwich Market The,27B Parkgate St,295,53.346603,-6.296924
5264,Runcible Spoon Theatre Company,106 Ceannt Fort,562,53.346603,-6.296924
5265,Bell Pesto Cafè,"44, James's St",642,53.346603,-6.296924
5266,Phoenix Park Tea Rooms,Phoenix pk,882,53.346603,-6.296924
5267,Meerkat Restaurant Dublin Zoo,Dublin,943,53.346603,-6.296924
5268,Canal Bank Café,146 Upper Leeson St,538,53.334432,-6.245575
5269,"The Schoolhouse Hotel, Ballsbridge, Dublin 4","2-8 Northumberland Road, Ballsbridge, Dublin 4",512,53.334432,-6.245575
5270,Third Floor Espresso (3FE),32/34 Lower Grand Canal St,645,53.334432,-6.245575
5271,Matt The Thresher,"31-32, Lower Pembroke St",503,53.334432,-6.245575
5272,The 51 Bar,51 Haddington Rd,206,53.334432,-6.245575
5273,Paulie's Pizza,58 Upper Grand Canal St,787,53.334432,-6.245575
5274,M O'Briens Full Bar And Lounge,8 Sussex Terrace,529,53.334432,-6.245575
5275,Angelina's,55 Percy Pl,84,53.334432,-6.245575
5276,FXB Steak & Seafood,1A Lwr Pembroke St,530,53.334432,-6.245575
5277,Doheny & Nesbitt,5 Baggot Street Lower,631,53.334432,-6.245575
5278,Chopped,148 Baggot Street Lower,660,53.334432,-6.245575
5279,The Little Kitchen,129 Upper Leeson St,597,53.334432,-6.245575
5280,Caffè Nero,5 Merrion Row,726,53.334432,-6.245575
5281,B Bar,Sussex Rd,524,53.334432,-6.245575
5282,The Old Spot,"14 Bath Avenue Sandymount, Sandymount, South",887,53.334432,-6.245575
5283,Bang Restaurant,11 Merrion Row,754,53.334432,-6.245575
5284,Beshoff Bros,75 Mespil Rd,76,53.334432,-6.245575
5285,Sprout & Co Kitchen,"19 Exchequer Street, Dublin 2, Dublin City, Ireland",557,53.334432,-6.245575
5286,The Garden Room,"The Merrion Hotel, 21-24 Upper Merrion St",643,53.334432,-6.245575
5287,Gertrude,"130 Pearse St, Grand Canal Dock",988,53.334432,-6.245575
5288,Osteria Lucio,"The Malting Tower Clanwilliam Terrace, Grand Canal Dock, South",755,53.334432,-6.245575
5289,The Ginger Man,40 Fenian St,867,53.334432,-6.245575
5290,Orchid Szechuan Restaurant,120 Pembroke Rd,657,53.334432,-6.245575
5291,Kennedy's,30-32 Westland Row,915,53.334432,-6.245575
5292,The Coburg Brasserie,Conrad Hotel,777,53.334432,-6.245575
5293,Munchies,146a Baggot street lower,660,53.334432,-6.245575
5294,The Pig & Heifer,151 Pearse St,990,53.334432,-6.245575
5295,Hansel and Gretel Bakery & Patisserie,20 Clare St,873,53.334432,-6.245575
5296,Il Caffe di Napoli,41 Westland Row,966,53.334432,-6.245575
5297,Slattery's,62 Grand Canal Street Upper,792,53.334432,-6.245575
5298,McGrattans Cafe Bar,"76 Fitzwilliam Lane, Baggot St",598,53.334432,-6.245575
5299,Foley's Bar,1 Merrion Row,697,53.334432,-6.245575
5300,Madigan’s,104 Leeson St,782,53.334432,-6.245575
5301,Yoi Izakaya,,76,53.334432,-6.245575
5302,Charlemont Bar & Bistro,"Hilton Hotel Charlemont Place, City Centre South, City Centre",990,53.334432,-6.245575
5303,Bunsen,Upper Baggot St,159,53.334432,-6.245575
5304,Still,Eastmoreland Pl,261,53.334432,-6.245575
5305,O'Brien's Sandwich Cafe,112 Lower Baggot St,301,53.334432,-6.245575
5306,The Irish House Party,27 Pembroke Rd,342,53.334432,-6.245575
5307,The Bar 51,"Dublin, Dublin City",527,53.334432,-6.245575
5308,Bear Market Coffee,1A Pembroke Street Lower,529,53.334432,-6.245575
5309,Zakura Sushi,Dublin,552,53.334432,-6.245575
5310,Indo Chine,133 Leeson Street Upper,600,53.334432,-6.245575
5311,Margadh,15 Ely Place,666,53.334432,-6.245575
5312,The Terrace,"The Merrion Hotel, 21-24 Upper Merrion St",682,53.334432,-6.245575
5313,Lemuel's,"The Conrad Hotel, Earlsfort Terrace",803,53.334432,-6.245575
5314,Dockfood Cafe,Barrow St,829,53.334432,-6.245575
5315,Ciao Woodfire Pizza,12 Bath Ave,840,53.334432,-6.245575
5316,The Carriage,Dublin,851,53.334432,-6.245575
5317,Ballsbridge Pizza Co,,996,53.334432,-6.245575
5318,Clarkes Bakery,54 Cabra Rd,227,53.359157,-6.281866
5319,The Bald Eagle,http://thebaldeagle.ie,859,53.359157,-6.281866
5320,Slice,"56 Manor Place, Stoneybatter, North",793,53.359157,-6.281866
5321,L. Mulligan Grocer,18 Stoneybatter,909,53.359157,-6.281866
5322,Bang Bang,59a Leinster Street North,731,53.359157,-6.281866
5323,Two Boys Brew,375 North Circular Rd,706,53.359157,-6.281866
5324,Grano,"Unit 5, Norseman Court, Manor Street, Stoneybatter, Dublin, Dublin7",980,53.359157,-6.281866
5325,Woodstock Cafe,156 Phibsborough Rd,661,53.359157,-6.281866
5326,The Fish Bar,85 New Cabra Rd,234,53.359157,-6.281866
5327,Eddie Rocket's,"phibsborough shopping centre, Phibsborough, dublin 7",684,53.359157,-6.281866
5328,Domino's Pizza - Dublin - Cabra,101a Cabra Rd,291,53.359157,-6.281866
5329,McDonald's,144/145 Phibsborough Rd,696,53.359157,-6.281866
5330,Rainbow,,298,53.359157,-6.281866
5331,Treat Deli & Gift Shop,"3 Imaal Mart, Imaal Rd Cabra",364,53.359157,-6.281866
5332,Hanlons bar and Restaurant,"189 north circular road dublin 7, Dublin, D7",500,53.359157,-6.281866
5333,Flame Hut,2 Old Cabra Rd,502,53.359157,-6.281866
5334,Coffee Addiction,"340 North Circular Rd, Phibsborough",552,53.359157,-6.281866
5335,The Mad Hatter Cafe,"64 Prussia Street, Dublin 7",574,53.359157,-6.281866
5336,Tani Japanese Takeaway,47A Phibsborough Rd,607,53.359157,-6.281866
5337,Abrakebabra,"158 Phibsborough Rd, Phibsborough, Dublin, D07 ED73",614,53.359157,-6.281866
5338,Pearl River Chinese Takeaway,62 Phibsborough Rd,618,53.359157,-6.281866
5339,Dublin Kebab,,632,53.359157,-6.281866
5340,BQR Marketfood,3 Prussia St,649,53.359157,-6.281866
5341,Doyle's Corner,"160/161 Phibsborough Road Phibsborough, Dublin",650,53.359157,-6.281866
5342,Kung Fu Buffet,"Unit 2, Phibsboro Shopping Centre, Phibsborough Road, Dublin, Dublin 7",665,53.359157,-6.281866
5343,Basilico,"Prussia St, Stoneybatter",673,53.359157,-6.281866
5344,Ramen Co,56 Manor St,680,53.359157,-6.281866
5345,Antonio's Takeaway,64 QUARRY RD,686,53.359157,-6.281866
5346,Feedme,"Dublin, Dublin City",696,53.359157,-6.281866
5347,The Ramen Kitchen,"56 Manor Street, Stoneybatter, Dublin D07 EY65 Ireland",717,53.359157,-6.281866
5348,Java Bay,"56 Manor St, Stoneybatter, Dublin 7",717,53.359157,-6.281866
5349,Korean Table,50A Manor St,722,53.359157,-6.281866
5350,Rua Wood Fired Pizza,140 Phibsborough Rd,725,53.359157,-6.281866
5351,Kerala Kitchen,73 Manor St,773,53.359157,-6.281866
5352,Jay's Café Broadstone,"No 42 Dominick Street Upper, Broadstone, Dublin, D07C5P6",844,53.359157,-6.281866
5353,New Sunrise Takeaway,88 Manor St,850,53.359157,-6.281866
5354,Olivo's Fish & Chips,30 Stoneybatter,928,53.359157,-6.281866
5355,Graze @ the elbow room,,949,53.359157,-6.281866
5356,Lavanda Restaurant,31 North Brunswick St,954,53.359157,-6.281866
5357,V-Face,"30 N Brunswick St, Stoneybatter",954,53.359157,-6.281866
5358,Matassas Takeaway,"7 Mountjoy St, Phibsborough",955,53.359157,-6.281866
5359,Zen Wei Ton,13 Prospect Rd,956,53.359157,-6.281866
5360,Oralé Street Food Truck,37 Stoneybatter,962,53.359157,-6.281866
5361,Yeeros,"19 Prospect Road Glasnevin, Drumcondra",968,53.359157,-6.281866
5362,Akanchawa's HONEY POT,40 Mountjoy Srreet,983,53.359157,-6.281866
5363,Decency,40 mountjoy st,994,53.359157,-6.281866
5364,McGowans,18 Phibsboro Rd,590,53.359157,-6.281866
5365,Four Star Pizza Phibsboro,139B Phibsboro Rd,725,53.359157,-6.281866
5366,"Slice, Stoneybatter",Dublin,793,53.359157,-6.281866
5367,Hongkee chinese&thai take away,"13 prospect road,dublin9",992,53.359157,-6.281866
5368,Groundstate Coffee,"48- 50 James’s Street, Dublin, D08 YK6N",82,53.343456,-6.287409
5369,Container Coffee,161 Thomas St,215,53.343456,-6.287409
5370,Arthur's Pub,28 Thomas St,380,53.343456,-6.287409
5371,PHX Bistro,12 Ellis Quay,539,53.343456,-6.287409
5372,Fish Shop - Benburb Street,76 Benburb St,550,53.343456,-6.287409
5373,Frank Ryan & Son,5 Queen St,625,53.343456,-6.287409
5374,L. Mulligan Grocer,18 Stoneybatter,903,53.343456,-6.287409
5375,Slice,"56 Manor Place, Stoneybatter, North",989,53.343456,-6.287409
5376,Lucky’s,79 Meath St,618,53.343456,-6.287409
5377,Proper Order Coffee Co.,"New Church St, Smithfield",687,53.343456,-6.287409
5378,Third Space Smithfield,"Unit 14, Smithfield Market",763,53.343456,-6.287409
5379,Manning's Bakery,40 Thomas St,505,53.343456,-6.287409
5380,Nancy Hands Bar & Restaurant,30-32 Parkgate St,683,53.343456,-6.287409
5381,Grano,"Unit 5, Norseman Court, Manor Street, Stoneybatter, Dublin, Dublin7",854,53.343456,-6.287409
5382,Itsa,"Royal Hospital, Kilmainham",844,53.343456,-6.287409
5383,Arthur's Bar,St James's Gate,189,53.343456,-6.287409
5384,Chopped,,784,53.343456,-6.287409
5385,Arrol Suite,,178,53.343456,-6.287409
5386,"Malt House, The",27 James St,244,53.343456,-6.287409
5387,The Galway Hooker,Heuston Station,503,53.343456,-6.287409
5388,Coffee District,,372,53.343456,-6.287409
5389,O'Briens Sandwich Cafe,53 Thomas St 8,605,53.343456,-6.287409
5390,Subway,"Unit 9, Heuston South Quarter",665,53.343456,-6.287409
5391,Coke Lane Pizza,78 Meath Street Smithfield,615,53.343456,-6.287409
5392,The Lab,54A Thomas Street,625,53.343456,-6.287409
5393,WokeCup Cafe,"WokeCup Café, 8 Queen Street, Dublin, D07 Y683",658,53.343456,-6.287409
5394,Fayrouz,Dublin,661,53.343456,-6.287409
5395,Space Jaru,67-68 Meath St,666,53.343456,-6.287409
5396,Fusco's,,676,53.343456,-6.287409
5397,The Natural Bakery,29 Parkgate St,685,53.343456,-6.287409
5398,Silvio's Pizzeria,Cork St,685,53.343456,-6.287409
5399,Hibiscus Wilde Vegan Food Bar,72 Thomas St,691,53.343456,-6.287409
5400,Subway,35 Parkgate St,699,53.343456,-6.287409
5401,East Takeaway,"5 Brabazon Hall, Ardee St",704,53.343456,-6.287409
5402,Romayo's,40 Parkgate St,705,53.343456,-6.287409
5403,3rd Still Restaurant,Old Jameson Distillery,855,53.343456,-6.287409
5404,Tranquilo Restaurant,,765,53.343456,-6.287409
5405,Gianni's,40 Parkgate St,768,53.343456,-6.287409
5406,Nutbutter,,778,53.343456,-6.287409
5407,Gaynor's Off Licence,73 Cork St,780,53.343456,-6.287409
5408,The Quill,1 Arran Quay,807,53.343456,-6.287409
5409,Copper + Straw,1 Arran Quay,822,53.343456,-6.287409
5410,Kuraudo Sushi & Gyoza,3 Stoneybatter,835,53.343456,-6.287409
5411,Cafe Togo,Unit 5 Heuston Station,482,53.343456,-6.287409
5412,Freshii,Smithfield Market,841,53.343456,-6.287409
5413,Zucconi Restaurant,Dublin,869,53.343456,-6.287409
5414,"Liberty Belle, The",33 Francis St,869,53.343456,-6.287409
5415,Olivo's Fish & Chips,30 Stoneybatter,880,53.343456,-6.287409
5416,Grain & Grill,Maldron Hotel Smithfield,898,53.343456,-6.287409
5417,Oxmantown,13 Smithfield Terrace,904,53.343456,-6.287409
5418,Honey Truffle,45 Pearse St,165,53.345203,-6.247163
5419,Bread 41,"41 Pearse Street, Dublin, Dublin 2",298,53.345203,-6.247163
5420,Gertrude,"130 Pearse St, Grand Canal Dock",326,53.345203,-6.247163
5421,Shoe Lane Coffee,7 Tara St,567,53.345203,-6.247163
5422,Urban Brewing,"Vault C, The chq Building, Custom House Quay, IFSC, Dublin, Dublin 1",442,53.345203,-6.247163
5423,The Brew Dock,1 Amiens St,597,53.345203,-6.247163
5424,Third Floor Espresso (3FE),32/34 Lower Grand Canal St,680,53.345203,-6.247163
5425,The Ginger Man,40 Fenian St,404,53.345203,-6.247163
5426,Bowes Lounge,31 Fleet St,722,53.345203,-6.247163
5427,IL Capo Italian Pizza & Pasta,62 Talbot St,716,53.345203,-6.247163
5428,Cassidy's Bar,27 Westmoreland St,797,53.345203,-6.247163
5429,Coffee Angel,"16 South Anne Street, Dublin 2, D02 VF29",895,53.345203,-6.247163
5430,Peruke & Periwig,31 Dawson St,945,53.345203,-6.247163
5431,Murphys Ice Cream,27 Wicklow St,983,53.345203,-6.247163
5432,Bunsen,3 South Anne St,964,53.345203,-6.247163
5433,Kennedy's,30-32 Westland Row,415,53.345203,-6.247163
5434,The Flowing Tide,9 Lower Abbey St,810,53.345203,-6.247163
5435,Kehoe's,9 South Anne St,930,53.345203,-6.247163
5436,Avoca Café,11-13 Suffolk St,869,53.345203,-6.247163
5437,The Wiley Fox,28 Eden Quay,680,53.345203,-6.247163
5438,Peploe's,16 St Stephen's Green,975,53.345203,-6.247163
5439,The Bank on College Green,20-22 College Green,958,53.345203,-6.247163
5440,Drunken Fish,Lwr Mayor St,492,53.345203,-6.247163
5441,Cornucopia,19/20 Wicklow St,982,53.345203,-6.247163
5442,Doheny & Nesbitt,5 Baggot Street Lower,880,53.345203,-6.247163
5443,Xian Street Food,28 Anne Street South,962,53.345203,-6.247163
5444,O'Neill's Pub & Kitchen,2 Suffolk St,917,53.345203,-6.247163
5445,Matt The Thresher,"31-32, Lower Pembroke St",956,53.345203,-6.247163
5446,37 Dawson Street,37 Dawson St,919,53.345203,-6.247163
5447,Lemon & Duke,Duke Lane 2 Duke Lane Upper Corner of Lemon Street and Duke Lane,893,53.345203,-6.247163
5448,FXB Steak & Seafood,1A Lwr Pembroke St,932,53.345203,-6.247163
5449,Osteria Lucio,"The Malting Tower Clanwilliam Terrace, Grand Canal Dock, South",768,53.345203,-6.247163
5450,Bang Restaurant,11 Merrion Row,904,53.345203,-6.247163
5451,The Garden Room,"The Merrion Hotel, 21-24 Upper Merrion St",826,53.345203,-6.247163
5452,Fitzgerald's,22 Aston Quay,846,53.345203,-6.247163
5453,Costa Coffee,3 College Green,945,53.345203,-6.247163
5454,Govindas,83 Middle Abbey St,960,53.345203,-6.247163
5455,Hard Rock Cafe,"12 Fleet Street, Temple Bar",912,53.345203,-6.247163
5456,The Silver Penny (Wetherspoon),Abbey St Lower,751,53.345203,-6.247163
5457,The Bailey,1-4 Duke St,890,53.345203,-6.247163
5458,Zozimus,"Centenary House, Anne's Lane",974,53.345203,-6.247163
5459,O'Connells,"30 Bachelors Walk | Beside O'connell Bridge, Dublin Dublin 1",891,53.345203,-6.247163
5460,Gourmet Burger Kitchen (GBK),5 South Anne St,947,53.345203,-6.247163
5461,Mackenzie's,Dublin,796,53.345203,-6.247163
5462,KC Peaches,28-29 Nassau St,717,53.345203,-6.247163
5463,O'Brien's Sandwich Cafe,5 Nassau St,621,53.345203,-6.247163
5464,Oly's Bar & Restaurant,"Custom House Quay / Jurys Inn Custom House, Dublin, Dublin 1",320,53.345203,-6.247163
5465,The Diving Bell,,596,53.345203,-6.247163
5466,McDonald's,9-10 Grafton Sreet,865,53.345203,-6.247163
5467,Grand Central Bar,10-11A Oconnell St,881,53.345203,-6.247163
5468,Urban Brewing,"Vault C, The chq Building, Custom House Quay, IFSC, Dublin, Dublin 1",139,53.347884,-6.248048
5469,The Brew Dock,1 Amiens St,311,53.347884,-6.248048
5470,Shoe Lane Coffee,7 Tara St,473,53.347884,-6.248048
5471,IL Capo Italian Pizza & Pasta,62 Talbot St,426,53.347884,-6.248048
5472,Bread 41,"41 Pearse Street, Dublin, Dublin 2",415,53.347884,-6.248048
5473,Honey Truffle,45 Pearse St,419,53.347884,-6.248048
5474,Gertrude,"130 Pearse St, Grand Canal Dock",597,53.347884,-6.248048
5475,Bowes Lounge,31 Fleet St,698,53.347884,-6.248048
5476,Cassidy's Bar,27 Westmoreland St,748,53.347884,-6.248048
5477,Drunken Fish,Lwr Mayor St,286,53.347884,-6.248048
5478,The Flowing Tide,9 Lower Abbey St,654,53.347884,-6.248048
5479,The Wiley Fox,28 Eden Quay,527,53.347884,-6.248048
5480,Vice Coffee Inc,"54, Middle Abbey St",947,53.347884,-6.248048
5481,Tower Records,7 Dawson St,895,53.347884,-6.248048
5482,Third Floor Espresso (3FE),32/34 Lower Grand Canal St,973,53.347884,-6.248048
5483,Avoca Café,11-13 Suffolk St,928,53.347884,-6.248048
5484,The Bank on College Green,20-22 College Green,980,53.347884,-6.248048
5485,Gino's Gelato,41 Henry St,934,53.347884,-6.248048
5486,The Ginger Man,40 Fenian St,677,53.347884,-6.248048
5487,O'Neill's Pub & Kitchen,2 Suffolk St,957,53.347884,-6.248048
5488,Madigan's,19 O'Connell St,926,53.347884,-6.248048
5489,Kennedy's,30-32 Westland Row,665,53.347884,-6.248048
5490,The Ivy Dublin,13-17 Dawson St,977,53.347884,-6.248048
5491,Fitzgerald's,22 Aston Quay,783,53.347884,-6.248048
5492,Govindas,83 Middle Abbey St,838,53.347884,-6.248048
5493,Dunne & Crescenzi,14-16 South Frederick St,850,53.347884,-6.248048
5494,Costa Coffee,3 College Green,964,53.347884,-6.248048
5495,The Silver Penny (Wetherspoon),Abbey St Lower,572,53.347884,-6.248048
5496,Charlotte Quay,"Charlotte Quay Dock, Millennium Tower, Dublin, Dublin 4",931,53.347884,-6.248048
5497,Hard Rock Cafe,"12 Fleet Street, Temple Bar",879,53.347884,-6.248048
5498,O'Connells,"30 Bachelors Walk | Beside O'connell Bridge, Dublin Dublin 1",802,53.347884,-6.248048
5499,Mackenzie's,Dublin,941,53.347884,-6.248048
5500,Oly's Bar & Restaurant,"Custom House Quay / Jurys Inn Custom House, Dublin, Dublin 1",108,53.347884,-6.248048
5501,KC Peaches,28-29 Nassau St,830,53.347884,-6.248048
5502,Marks & Spencer,15-20 Grafton St,988,53.347884,-6.248048
5503,Brannigan's,9 Cathedral St,832,53.347884,-6.248048
5504,Xi'an Street Food,16 Earl Street North,737,53.347884,-6.248048
5505,Graingers,51 Talbot St,408,53.347884,-6.248048
5506,Grand Central Bar,10-11A Oconnell St,746,53.347884,-6.248048
5507,O'Brien's Sandwich Cafe,5 Nassau St,785,53.347884,-6.248048
5508,McDonald's,9-10 Grafton Sreet,956,53.347884,-6.248048
5509,The Diving Bell,,687,53.347884,-6.248048
5510,Morelands Grill,Westmoreland St,772,53.347884,-6.248048
5511,Beshoff Fish And Chips,6 Uppr O'Connell St,862,53.347884,-6.248048
5512,Costa Coffee,1 Dawson St,863,53.347884,-6.248048
5513,Chaplins Bar,"1/2 Hawkins Street, Dublin 2, Dublin D02 K590",637,53.347884,-6.248048
5514,Brewbaker Cafe,22 S Frederick St,767,53.347884,-6.248048
5515,Supermac's,O'Connell St,771,53.347884,-6.248048
5516,Muse Café @Eason,40 O'Connell St,795,53.347884,-6.248048
5517,Thunder Road Cafe,Fleet Street,899,53.347884,-6.248048
5518,Herbstreet,Hanover Quay,46,53.344115,-6.237153
5519,il Valentino,5 Gallery Quay | Grand Canal Harbour,207,53.344115,-6.237153
5520,Gertrude,"130 Pearse St, Grand Canal Dock",432,53.344115,-6.237153
5521,Third Floor Espresso (3FE),32/34 Lower Grand Canal St,576,53.344115,-6.237153
5522,Charlotte Quay,"Charlotte Quay Dock, Millennium Tower, Dublin, Dublin 4",144,53.344115,-6.237153
5523,Paulie's Pizza,58 Upper Grand Canal St,779,53.344115,-6.237153
5524,Nutbutter,,182,53.344115,-6.237153
5525,"The Schoolhouse Hotel, Ballsbridge, Dublin 4","2-8 Northumberland Road, Ballsbridge, Dublin 4",769,53.344115,-6.237153
5526,Osteria Lucio,"The Malting Tower Clanwilliam Terrace, Grand Canal Dock, South",467,53.344115,-6.237153
5527,The Oarsman,8-10 Bridge St,683,53.344115,-6.237153
5528,The Old Spot,"14 Bath Avenue Sandymount, Sandymount, South",799,53.344115,-6.237153
5529,Mackenzie's,Dublin,123,53.344115,-6.237153
5530,Honey Truffle,45 Pearse St,780,53.344115,-6.237153
5531,Urban Brewing,"Vault C, The chq Building, Custom House Quay, IFSC, Dublin, Dublin 1",924,53.344115,-6.237153
5532,Bread 41,"41 Pearse Street, Dublin, Dublin 2",962,53.344115,-6.237153
5533,BrewDog Outpost Dublin,"Capital Dock, Grand Canal Dock",445,53.344115,-6.237153
5534,MV Cill Airne,"Quay 16, North Wall Quay",329,53.344115,-6.237153
5535,The Ginger Man,40 Fenian St,861,53.344115,-6.237153
5536,Sprout & Co Kitchen,"19 Exchequer Street, Dublin 2, Dublin City, Ireland",763,53.344115,-6.237153
5537,Drunken Fish,Lwr Mayor St,756,53.344115,-6.237153
5538,Ferrari Takeaway,2a Thorncastle St,691,53.344115,-6.237153
5539,Kennedy's,30-32 Westland Row,922,53.344115,-6.237153
5540,The Pig & Heifer,151 Pearse St,603,53.344115,-6.237153
5541,Milano,"Unit 1, Hanover Quay",23,53.344115,-6.237153
5542,Ryleigh’s,81-82 North Wall Quay,465,53.344115,-6.237153
5543,Windmill Lane Recording Studios,4 Windmill Lane,598,53.344115,-6.237153
5544,Il Caffe di Napoli,41 Westland Row,876,53.344115,-6.237153
5545,Boojum,"Hanover Quay Unit H1 & H5, Grand Canal Dock",40,53.344115,-6.237153
5546,Angel Park Eatery,5 Lower Mount St,791,53.344115,-6.237153
5547,Slattery's,62 Grand Canal Street Upper,789,53.344115,-6.237153
5548,The Diving Bell,,209,53.344115,-6.237153
5549,The Lombard Townhouse,"44 Pearse Street, Corner of Lombard St",771,53.344115,-6.237153
5550,Il Fornaio,"1B Valenta House, Custom House Square",691,53.344115,-6.237153
